Unnamed: 0,Location,Date Published,Total Cases,Total Deaths,Pct Cases Black/AA,Pct Deaths Black/AA,Date Run,Status code,Count Cases Black/AA,Count Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Date/Time Run,Date Run.1,Date/Time Run.1
,Connecticut,2020-07-30,47854.0,3551.0,13.6,18.47,2020-08-01,Success!,6509.0,656.0,True,False,,,378262.0,10.56,,,
,Michigan,2020-08-01,82265.0,6127.0,27.24,39.76,2020-08-01,Success!,22413.0,2436.0,True,False,,,1375424.0,13.81,,,
,Hawaii,2020-08-01,2197.0,26.0,1.18,,2020-08-01,Success!,16.0,,False,True,1352.0,,26266.0,1.85,,,
,Oklahoma,2020-08-01,37731.0,549.0,6.9,6.19,2020-08-01,Success!,2603.4390000000008,33.9831,False,False,29984.8257,520.0128,287959.0,7.35,,,
,Montana,2020-08-01,4081.0,61.0,0.54,,2020-08-01,Success!,22.0,,True,True,,,4630.0,0.44,,,
,Kansas,2020-07-31,27812.0,358.0,8.96,18.68,2020-08-01,Success!,2059.0,65.0,False,True,22970.0,348.0,169801.0,5.84,,,
,Alaska,2020-08-01,1912.0,24.0,5.27,0.0,2020-08-01,Success!,92.0,0.0,False,True,1746.0,24.0,24129.0,3.27,,,
,NorthDakota,2020-08-01,6602.0,103.0,,,2020-08-01,Success!,,,False,False,,,,,,,
,Massachusetts,2020-08-01,118040.0,8626.0,9.33,8.2,2020-08-01,Success!,11014.0,707.0,True,False,,,510558.0,7.48,,,
,Florida -- Miami-Dade County,2020-08-01,121207.0,1647.0,16.88,,2020-08-01,Success!,10771.0,,False,True,63812.0,,481976.0,17.75,,,
,Florida -- Orange County,2020-08-01,29466.0,232.0,24.77,,2020-08-01,Success!,3858.0,,False,True,15577.0,,277193.0,20.98,,,
,Iowa,2020-08-01,45146.0,871.0,7.71,4.59,2020-08-01,Success!,3482.0,40.0,True,True,,,109911.0,3.51,,,
,Missouri,2020-08-01,51245.0,1253.0,27.16,34.13,2020-08-01,Success!,10546.0,413.0,False,True,38825.0,1210.0,704896.0,11.57,,,
,Utah,2020-08-01,40702.0,310.0,2.5,1.61,2020-08-01,Success!,999.0,5.0,True,False,,,35862.0,1.18,,,
,Mississippi,2020-07-31,59881.0,1693.0,42.81,50.03,2020-08-01,Success!,25636.0,847.0,True,True,,,1125834.0,37.67,,,
,Texas -- Bexar County,2020-07-31,40803.0,349.0,6.81,15.32,2020-08-01,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,,,
,Minnesota,2020-08-01,55188.0,1606.0,20.7,9.4,2020-08-01,Success!,11425.0,151.0,True,True,,,342186.0,6.19,,,
,Nevada,2020-08-01,49074.0,832.0,9.74,12.2,2020-08-01,Success!,2096.0,75.0,False,False,21521.0,615.0,261123.0,8.93,,,
,Texas,2020-08-01,36446.0,6837.0,0.14,0.13,2020-08-01,Success!,4997.0,910.0,True,False,,,3365783.0,12.07,,,
,Delaware,2020-08-01,14877.0,585.0,27.75,26.65,2020-08-01,Success!,3763.0,149.0,False,False,13558.0,559.0,209892.0,22.11,,,
,Nebraska,2020-08-01,26391.0,332.0,7.82,7.96,2020-08-01,Success!,1589.0,25.0,False,True,20332.0,314.0,90860.0,4.77,,,
,California,2020-07-31 00:00:00,500130.0,9224.0,4.27,8.37,2020-08-01,Success!,13795.0,745.0,False,False,322747.0,8903.0,2267875.0,5.79,,,
,SouthDakota,,,,,,2020-08-01,"An error occurred. ... AttributeError(""'NoneType' object has no attribute 'text'"")",,,False,False,,,,,,,
,Vermont,2020-08-01,1421.0,57.0,11.8,0.0,2020-08-01,Success!,163.0,0.0,False,True,1381.0,57.0,8058.0,1.29,,,
,New Mexico,2020-08-01,20796.0,651.0,1.88,,2020-08-01,Success!,390.0,,True,False,,,43006.0,2.06,,,
,Florida,2020-08-01,474621.0,7022.0,12.16,18.57,2020-08-01,Success!,57699.0,1304.0,True,False,,,3316376.0,16.1,,,
,"Washington, DC",2020-07-30,12057.0,584.0,49.42,73.8,2020-08-01,Success!,5959.0,431.0,True,True,,,321317.0,46.94,,,
,California - San Francisco,2020-07-29,6723.0,61.0,6.75,10.17,2020-08-01,Success!,387.0,6.0,False,False,5736.0,59.0,,,,,
,Colorado,2020-08-01,47267.0,1844.0,6.0,6.84,2020-08-01,Success!,2430.0,124.0,False,False,40517.0,1812.0,227938.0,4.12,,,
,California - San Diego,2020-08-01,29577.0,565.0,4.71,4.17,2020-08-01,Success!,1108.0,23.0,False,False,23542.0,551.0,166412.0,5.04,,,
,Idaho,2020-08-01,21114.0,188.0,1.17,1.6,2020-08-01,Success!,248.0,3.0,False,True,,,11536.0,0.68,,,
,Pennsylvania,2020-08-01,109779.0,7204.0,29.54,21.17,2020-08-01,Success!,15515.0,1522.0,False,True,52521.0,7189.0,1423319.0,11.13,,,
,Arizona,2020-08-01,177002.0,3747.0,4.39,3.56,2020-08-01,Success!,4058.0,114.0,False,False,92473.0,3202.0,305259.0,4.39,,,
,Georgia,2020-08-01,190012.0,3825.0,25.69,44.97,2020-08-01,Success!,48811.0,1720.0,True,True,,,3239300.0,31.46,,,
,Virginia,2020-07-21,79371.0,2048.0,16.28,23.58,2020-08-01,Success!,12922.0,483.0,True,True,,,1613285.0,19.17,,,
,WestVirginia,2020-07-26,5960.0,103.0,7.6,,2020-08-01,Success!,453.0,,True,False,,,,,,,
,Indiana,2020-08-01,67122.0,2771.0,11.3,14.0,2020-08-01,Success!,7584.0,388.0,True,True,,,619472.0,9.33,,,
,New Hampshire,2020-08-01,6613.0,416.0,5.9,2.19,2020-08-01,Success!,339.0,9.0,False,False,5743.0,411.0,20516.0,1.53,,,
,Kentucky,2020-08-01,30723.0,740.0,12.17,14.68,2020-08-01,Success!,2451.0,99.0,False,True,20141.0,681.0,354112.0,7.98,,,
,California - Los Angeles,,,,,,2020-08-01,"An error occurred. ... KeyError(""['Under Investigation'] not found in axis"")",,,False,False,,,823987.0,8.16,,,
,Illinois,2020-08-02,181943.0,7517.0,16.46,27.4,2020-08-02,Success!,29948.0,2060.0,True,False,,,1824125.0,14.23,,,
,Louisiana,2020-07-29,119747.0,3893.0,44.38,50.36,2020-08-02,Success!,41962.0,1884.0,False,True,94556.0,3741.0,1502916.0,32.23,,,
,Washington,2020-08-02,58173.0,1596.0,5.54,3.34,2020-08-02,Success!,2168.0,52.0,False,False,39120.0,1556.0,269854.0,3.7,,,
,North Carolina,2020-08-02,125219.0,1969.0,24.05,31.29,2020-08-02,Success!,21805.0,592.0,False,True,90684.0,1892.0,2179622.0,21.46,,,
,Wyoming,2020-08-02,2808.0,26.0,1.03,0.0,2020-08-02,Success!,28.0,0.0,False,False,2708.0,25.0,5540.0,0.95,,,
,NewYork,2020-08-01,416298.0,25170.0,,26.91,2020-08-02,Success!,,6372.0,False,False,,23675.0,,,,,
,New York -- New York,2020-08-02,222330.0,18915.0,29.73,30.46,2020-08-02,Success!,34537.0,5278.0,False,True,116163.0,17327.0,2049418.0,24.27,,,
,Wisconsin,2020-08-02,54924.0,948.0,16.43,22.45,2020-08-02,Success!,8166.0,209.0,False,True,49691.0,931.0,368744.0,6.38,,,
,Wisconsin -- Milwaukee,2020-07-31,19208.0,384.0,30.19,38.54,2020-08-02,Success!,5401.0,148.0,False,False,17891.0,384.0,252321.0,26.44,,,
,Oregon,2020-07-31,18492.0,322.0,4.2,2.8,2020-08-02,Success!,683.0,8.0,False,True,16263.0,286.0,77789.0,1.91,,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-08-02,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,,,
,SouthCarolina,2020-07-31,89016.0,1712.0,38.4,42.79,2020-08-02,Success!,30055.0,691.0,False,True,78275.0,1615.0,,,,,
,Tennessee,2020-08-02,109627.0,1073.0,18.61,33.46,2020-08-02,Success!,20401.0,359.0,True,True,,,1117489.0,16.8,,,
,Maine,2020-08-02,3958.0,123.0,24.49,,2020-08-02,Success!,874.0,,False,True,3569.0,,17881.0,1.34,,,
,Maryland,2020-08-02,90274.0,3381.0,36.94,41.12,2020-08-02,Success!,27823.0,1385.0,False,False,75327.0,3368.0,1788090.0,29.78,,,
,Alabama,2020-08-02,88811.0,1576.0,42.81,42.93,2020-08-02,Success!,24648.0,653.0,False,False,57575.0,1521.0,1293186.0,26.58,,,
,Arkansas,2020-08-02,43810.0,464.0,24.49,25.27,2020-08-02,Success!,9285.0,118.0,False,True,37914.0,467.0,460970.0,15.41,,,
,Ohio,2020-08-02,93031.0,3529.0,28.79,19.29,2020-08-02,Success!,23116.0,665.0,False,True,80302.0,3448.0,1438271.0,12.35,,,
,Connecticut,2020-07-30,47854.0,3551.0,13.6,18.47,2020-08-02,Success!,6509.0,656.0,True,False,,,378262.0,10.56,,,
,Michigan,2020-08-02,82688.0,6127.0,27.16,39.74,2020-08-02,Success!,22455.0,2435.0,True,False,,,1375424.0,13.81,,,
,Hawaii,2020-08-02,2242.0,26.0,1.18,,2020-08-02,Success!,16.0,,False,True,1352.0,,26266.0,1.85,,,
,Oklahoma,2020-08-02,38225.0,550.0,6.87,6.18,2020-08-02,Success!,2626.0575,33.989999999999995,False,False,30235.975,521.015,287959.0,7.35,,,
,Montana,2020-08-02,4193.0,61.0,0.52,,2020-08-02,Success!,22.0,,True,True,,,4630.0,0.44,,,
,Kansas,2020-07-31,27812.0,358.0,8.96,18.68,2020-08-02,Success!,2059.0,65.0,False,True,22970.0,348.0,169801.0,5.84,,,
,Alaska,2020-08-02,1953.0,24.0,5.21,0.0,2020-08-02,Success!,93.0,0.0,False,True,1786.0,24.0,24129.0,3.27,,,
,NorthDakota,2020-08-02,6660.0,105.0,,,2020-08-02,Success!,,,False,False,,,,,,,
,Massachusetts,2020-08-02,118458.0,8638.0,9.31,8.2,2020-08-02,Success!,11034.0,708.0,True,False,,,510558.0,7.48,,,
,Florida -- Miami-Dade County,2020-08-02,122690.0,1669.0,16.73,,2020-08-02,Success!,10897.0,,False,True,65120.0,,481976.0,17.75,,,
,Florida -- Orange County,2020-08-02,29699.0,234.0,24.72,,2020-08-02,Success!,3887.0,,False,True,15727.0,,277193.0,20.98,,,
,Iowa,2020-08-02,45698.0,877.0,7.64,4.56,2020-08-02,Success!,3491.0,40.0,True,True,,,109911.0,3.51,,,
,Missouri,2020-08-02,51828.0,1253.0,27.12,34.13,2020-08-02,Success!,10628.0,413.0,False,True,39194.0,1210.0,704896.0,11.57,,,
,Utah,2020-08-02,41175.0,311.0,2.4,1.61,2020-08-02,Success!,1006.0,5.0,True,False,,,35862.0,1.18,,,
,Mississippi,2020-08-01,60553.0,1703.0,42.7,49.97,2020-08-02,Success!,25856.0,851.0,True,True,,,1125834.0,37.67,,,
,Texas -- Bexar County,2020-08-02,41082.0,368.0,6.81,15.32,2020-08-02,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,,,
,Minnesota,2020-08-02,55947.0,1614.0,20.68,9.54,2020-08-02,Success!,11568.0,154.0,True,True,,,342186.0,6.19,,,
,Nevada,2020-08-02,50205.0,832.0,8.1,12.2,2020-08-02,Success!,2486.0,75.0,False,False,30704.0,615.0,261123.0,8.93,,,
,Texas,2020-08-01,36446.0,6837.0,0.14,0.13,2020-08-02,Success!,4997.0,910.0,True,False,,,3365783.0,12.07,,,
,Delaware,2020-08-02,14949.0,585.0,27.7,26.65,2020-08-02,Success!,3772.0,149.0,False,False,13615.0,559.0,209892.0,22.11,,,
,Nebraska,2020-08-02,26702.0,332.0,7.82,7.55,2020-08-02,Success!,1620.0,24.0,False,True,20711.0,318.0,90860.0,4.77,,,
,California,2020-08-01 00:00:00,509162.0,9356.0,4.27,8.36,2020-08-02,Success!,14024.0,756.0,False,False,328451.0,9047.0,2267875.0,5.79,,,
,SouthDakota,2020-08-02,8955.0,135.0,11.48,,2020-08-02,Success!,1028.0,,False,False,8955.0,,,,,,
,Vermont,2020-08-02,1426.0,57.0,11.76,0.0,2020-08-02,Success!,163.0,0.0,False,True,1386.0,57.0,8058.0,1.29,,,
,New Mexico,2020-08-02,21016.0,654.0,1.85,,2020-08-02,Success!,388.0,,True,False,,,43006.0,2.06,,,
,Florida,,,,,,2020-08-02,"An error occurred. ... UnboundLocalError(""local variable 'year' referenced before assignment"")",,,False,False,,,3316376.0,16.1,,,
,"Washington, DC",2020-07-30,12057.0,584.0,49.42,73.8,2020-08-02,Success!,5959.0,431.0,True,True,,,321317.0,46.94,,,
,California - San Francisco,2020-07-30,6811.0,61.0,6.68,10.17,2020-08-02,Success!,389.0,6.0,False,False,5827.0,59.0,,,,,
,Colorado,2020-08-02,47716.0,1844.0,5.99,6.84,2020-08-02,Success!,2438.0,124.0,False,False,40707.0,1812.0,227938.0,4.12,,,
,California - San Diego,2020-08-02,29883.0,565.0,4.68,4.17,2020-08-02,Success!,1120.0,23.0,False,False,23931.0,551.0,166412.0,5.04,,,
,Idaho,2020-08-02,21344.0,188.0,1.16,1.6,2020-08-02,Success!,248.0,3.0,False,True,,,11536.0,0.68,,,
,Pennsylvania,2020-08-02,110416.0,7209.0,29.47,21.17,2020-08-02,Success!,15595.0,1522.0,False,True,52927.0,7189.0,1423319.0,11.13,,,
,Arizona,2020-08-02,178467.0,3765.0,4.39,3.63,2020-08-02,Success!,4077.0,117.0,False,False,92891.0,3219.0,305259.0,4.39,,,
,Georgia,2020-08-02,193177.0,3840.0,25.55,44.84,2020-08-02,Success!,49354.0,1722.0,True,True,,,3239300.0,31.46,,,
,Virginia,2020-07-21,79371.0,2048.0,16.28,23.58,2020-08-02,Success!,12922.0,483.0,True,True,,,1613285.0,19.17,,,
,WestVirginia,2020-07-26,5960.0,103.0,7.6,,2020-08-02,Success!,453.0,,True,False,,,,,,,
,Indiana,2020-08-02,67857.0,2775.0,11.26,13.98,2020-08-02,Success!,7641.0,388.0,True,True,,,619472.0,9.33,,,
,New Hampshire,,,,,,2020-08-02,"An error occurred. ... TimeoutException('', None, None)",,,False,False,,,20516.0,1.53,,,
,Kentucky,2020-08-02,31185.0,742.0,12.24,14.64,2020-08-02,Success!,2473.0,99.0,False,True,20204.0,683.0,354112.0,7.98,,,
,California - Los Angeles,,,,,,2020-08-02,"An error occurred. ... KeyError(""['Under Investigation'] not found in axis"")",,,False,False,,,823987.0,8.16,,,
,Illinois,2020-08-03,183241.0,7526.0,16.43,27.39,2020-08-03,Success!,30102.0,2061.0,True,False,,,1824125.0,14.23,,,
,Louisiana,2020-07-29,120846.0,3910.0,44.38,50.36,2020-08-03,Success!,41962.0,1884.0,False,True,94556.0,3741.0,1502916.0,32.23,,,
,Washington,2020-08-02,58173.0,1596.0,5.54,3.34,2020-08-03,Success!,2168.0,52.0,False,False,39120.0,1556.0,269854.0,3.7,,,
,North Carolina,2020-08-03,126532.0,1982.0,24.02,31.29,2020-08-03,Success!,21989.0,596.0,False,True,91542.0,1905.0,2179622.0,21.46,,,
,Wyoming,2020-08-03,2848.0,27.0,1.06,0.0,2020-08-03,Success!,29.0,0.0,False,False,2747.0,26.0,5540.0,0.95,,,
,NewYork,2020-08-02,416843.0,25172.0,,26.92,2020-08-03,Success!,,6376.0,False,False,,23689.0,,,,,
,New York -- New York,2020-08-03,222522.0,18927.0,29.73,30.46,2020-08-03,Success!,34551.0,5281.0,False,True,116204.0,17340.0,2049418.0,24.27,,,
,Wisconsin,2020-08-03,55328.0,949.0,16.43,22.42,2020-08-03,Success!,8222.0,209.0,False,True,50033.0,932.0,368744.0,6.38,,,
,Wisconsin -- Milwaukee,2020-08-03,19806.0,387.0,30.05,38.5,2020-08-03,Success!,5540.0,149.0,False,False,18436.0,387.0,252321.0,26.44,,,
,Oregon,2020-08-03,19366.0,328.0,4.13,3.08,2020-08-03,Success!,703.0,9.0,False,True,17009.0,292.0,77789.0,1.91,,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-08-03,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,,,
,SouthCarolina,2020-07-31,89016.0,1712.0,38.4,42.79,2020-08-03,Success!,30055.0,691.0,False,True,78275.0,1615.0,,,,,
,Tennessee,2020-08-03,110636.0,1092.0,18.59,33.33,2020-08-03,Success!,20564.0,364.0,True,True,,,1117489.0,16.8,,,
,Maine,2020-08-03,3970.0,124.0,24.55,,2020-08-03,Success!,879.0,,False,True,3580.0,,17881.0,1.34,,,
,Maryland,2020-08-03,91144.0,3389.0,37.03,41.09,2020-08-03,Success!,28163.0,1385.0,False,False,76045.0,3371.0,1788090.0,29.78,,,
,Alabama,2020-08-03,89927.0,1580.0,42.75,42.89,2020-08-03,Success!,24815.0,654.0,False,False,58043.0,1525.0,1293186.0,26.58,,,
,Arkansas,2020-08-03,44597.0,475.0,24.5,25.52,2020-08-03,Success!,9398.0,122.0,False,True,38362.0,478.0,460970.0,15.41,,,
,Ohio,2020-08-03,93963.0,3539.0,28.68,19.16,2020-08-03,Success!,23307.0,674.0,False,True,81262.0,3518.0,1438271.0,12.35,,,
,Connecticut,2020-08-02,48093.0,3555.0,13.62,18.45,2020-08-03,Success!,6550.0,656.0,True,False,,,378262.0,10.56,,,
,Michigan,2020-08-03,83289.0,6134.0,27.02,39.76,2020-08-03,Success!,22505.0,2439.0,True,False,,,1375424.0,13.81,,,
,Hawaii,2020-08-03,2448.0,26.0,1.18,,2020-08-03,Success!,16.0,,False,True,1352.0,,26266.0,1.85,,,
,Oklahoma,2020-08-03,38602.0,551.0,6.87,6.17,2020-08-03,Success!,2651.9574,33.9967,False,False,30429.9566,522.0174000000002,287959.0,7.35,,,
,Montana,2020-08-03,4233.0,64.0,0.52,,2020-08-03,Success!,22.0,,True,True,,,4630.0,0.44,,,
,Kansas,2020-08-03,28876.0,365.0,8.94,18.59,2020-08-03,Success!,2130.0,66.0,False,True,23819.0,355.0,169801.0,5.84,,,
,Alaska,2020-08-03,1982.0,25.0,5.35,0.0,2020-08-03,Success!,97.0,0.0,False,True,1812.0,25.0,24129.0,3.27,,,
,NorthDakota,2020-08-03,6785.0,105.0,,,2020-08-03,Success!,,,False,False,,,,,,,
,Massachusetts,2020-08-03,118657.0,8648.0,9.3,8.19,2020-08-03,Success!,11039.0,708.0,True,False,,,510558.0,7.48,,,
,Florida -- Miami-Dade County,2020-08-03,123644.0,1694.0,16.63,,2020-08-03,Success!,10973.0,,False,True,65983.0,,481976.0,17.75,,,
,Florida -- Orange County,2020-08-03,29927.0,239.0,24.69,,2020-08-03,Success!,3918.0,,False,True,15870.0,,277193.0,20.98,,,
,Iowa,2020-08-03,45852.0,884.0,7.64,4.52,2020-08-03,Success!,3501.0,40.0,True,True,,,109911.0,3.51,,,
,Missouri,2020-08-03,52886.0,1255.0,26.98,34.13,2020-08-03,Success!,10721.0,413.0,False,True,39730.0,1210.0,704896.0,11.57,,,
,Utah,2020-08-03,41529.0,314.0,2.4,1.59,2020-08-03,Success!,1010.0,5.0,True,False,,,35862.0,1.18,,,
,Mississippi,2020-08-02,61125.0,1711.0,42.65,49.91,2020-08-03,Success!,26067.0,854.0,True,True,,,1125834.0,37.67,,,
,Texas -- Bexar County,2020-08-03,41138.0,370.0,6.81,15.32,2020-08-03,Success!,464.0,17.0,False,False,6812.0,111.0,146703.0,7.62,,,
,Minnesota,2020-08-03,56560.0,1616.0,20.66,9.59,2020-08-03,Success!,11686.0,155.0,True,True,,,342186.0,6.19,,,
,Nevada,,,,,,2020-08-03,An error occurred. ... AssertionError('Not a valid index. There are less iframes on the page than the index'),,,False,False,,,261123.0,8.93,,,
,Texas,2020-08-03,36574.0,7016.0,0.14,0.13,2020-08-03,Success!,5028.0,930.0,True,False,,,3365783.0,12.07,,,
,Delaware,2020-08-03,15055.0,585.0,27.65,26.65,2020-08-03,Success!,3789.0,149.0,False,False,13702.0,559.0,209892.0,22.11,,,
,Nebraska,2020-08-03,26956.0,328.0,7.82,7.55,2020-08-03,Success!,1628.0,24.0,False,True,20816.0,318.0,90860.0,4.77,,,
,California,2020-08-02 00:00:00,514901.0,9388.0,4.26,8.35,2020-08-03,Success!,14149.0,761.0,False,False,332034.0,9114.0,2267875.0,5.79,,,
,SouthDakota,2020-08-03,9020.0,135.0,11.41,,2020-08-03,Success!,1029.0,,False,False,9020.0,,,,,,
,Vermont,2020-08-03,1427.0,57.0,11.75,0.0,2020-08-03,Success!,163.0,0.0,False,True,1387.0,57.0,8058.0,1.29,,,
,New Mexico,2020-08-03,21130.0,655.0,1.86,,2020-08-03,Success!,393.0,,True,False,,,43006.0,2.06,,,
,Florida,2020-08-03,486384.0,7157.0,12.19,18.57,2020-08-03,Success!,59283.0,1329.0,True,False,,,3316376.0,16.1,,,
,"Washington, DC",2020-08-03,12313.0,586.0,49.52,73.89,2020-08-03,Success!,6098.0,433.0,True,True,,,321317.0,46.94,,,
,California - San Francisco,,,,,,2020-08-03,An error occurred. ... KeyError('Date_Uploaded.Data as of'),,,False,False,,,,,,,
,Colorado,2020-08-03,47968.0,1844.0,5.96,6.84,2020-08-03,Success!,2446.0,124.0,False,False,41061.0,1812.0,227938.0,4.12,,,
,California - San Diego,2020-08-03,30226.0,565.0,4.68,4.1,2020-08-03,Success!,1135.0,23.0,False,False,24260.0,561.0,166412.0,5.04,,,
,Idaho,2020-08-03,21675.0,198.0,1.15,1.52,2020-08-03,Success!,249.0,3.0,False,True,,,11536.0,0.68,,,
,Pennsylvania,2020-08-03,110970.0,7209.0,29.4,21.17,2020-08-03,Success!,15657.0,1522.0,False,True,53247.0,7189.0,1423319.0,11.13,,,
,Arizona,2020-08-03,179497.0,3779.0,4.38,3.68,2020-08-03,Success!,4089.0,119.0,False,False,93264.0,3233.0,305259.0,4.39,,,
,Georgia,2020-08-03,195435.0,3842.0,25.44,44.82,2020-08-03,Success!,49716.0,1722.0,True,True,,,3239300.0,31.46,,,
,Virginia,2020-07-21,79371.0,2048.0,16.28,23.58,2020-08-03,Success!,12922.0,483.0,True,True,,,1613285.0,19.17,,,
,WestVirginia,2020-07-26,5960.0,103.0,7.6,,2020-08-03,Success!,453.0,,True,False,,,,,,,
,Indiana,2020-08-03,68433.0,2780.0,11.48,14.1,2020-08-03,Success!,7856.0,392.0,True,True,,,619472.0,9.33,,,
,New Hampshire,2020-08-03,6660.0,417.0,5.86,2.18,2020-08-03,Success!,339.0,9.0,False,False,5785.0,412.0,20516.0,1.53,,,
,Kentucky,2020-08-03,31508.0,744.0,12.35,14.6,2020-08-03,Success!,2502.0,100.0,False,True,20262.0,685.0,354112.0,7.98,,,
,California - Los Angeles,,,,,,2020-08-03,"An error occurred. ... KeyError(""['Under Investigation'] not found in axis"")",,,False,False,,,823987.0,8.16,,,
,Illinois,2020-08-04,184712.0,7545.0,16.43,27.36,2020-08-04,Success!,30340.0,2064.0,True,False,,,1824125.0,14.23,,,
,Louisiana,2020-07-29,124461.0,3937.0,44.38,50.36,2020-08-04,Success!,41962.0,1884.0,False,True,94556.0,3741.0,1502916.0,32.23,,,
,Washington,2020-08-04,59379.0,1619.0,5.6,3.29,2020-08-04,Success!,2239.0,52.0,False,False,39990.0,1580.0,269854.0,3.7,,,
,North Carolina,2020-08-04,128161.0,2010.0,24.08,31.37,2020-08-04,Success!,22386.0,606.0,False,True,92978.0,1932.0,2179622.0,21.46,,,
,Wyoming,,,,,,2020-08-04,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,,False,False,,,5540.0,0.95,,,
,NewYork,2020-08-03,417589.0,25175.0,,26.91,2020-08-04,Success!,,6377.0,False,False,,23699.0,,,,,
,New York -- New York,2020-08-04,222840.0,18933.0,29.73,30.45,2020-08-04,Success!,34568.0,5282.0,False,True,116284.0,17347.0,2049418.0,24.27,,,
,Wisconsin,2020-08-04,56056.0,961.0,16.32,22.12,2020-08-04,Success!,8278.0,209.0,False,True,50711.0,945.0,368744.0,6.38,,,
,Wisconsin -- Milwaukee,2020-08-04,20024.0,388.0,29.94,38.4,2020-08-04,Success!,5585.0,149.0,False,False,18654.0,388.0,252321.0,26.44,,,
,Oregon,2020-08-04,19699.0,333.0,4.08,3.04,2020-08-04,Success!,704.0,9.0,False,True,17253.0,296.0,77789.0,1.91,,,
,Rhode Island,2020-07-03,16491.0,960.0,12.29,6.14,2020-08-04,Success!,1592.0,48.0,False,False,12950.0,782.0,69254.0,6.55,,,
,SouthCarolina,2020-08-04,94190.0,1847.0,38.67,42.99,2020-08-04,Success!,32086.0,748.0,False,True,82978.0,1740.0,,,,,
,Tennessee,2020-08-04,112441.0,1117.0,18.54,33.3,2020-08-04,Success!,20847.0,372.0,True,True,,,1117489.0,16.8,,,
,Maine,2020-08-04,3975.0,123.0,24.64,,2020-08-04,Success!,885.0,,False,True,3591.0,,17881.0,1.34,,,
,Maryland,2020-08-04,91854.0,3396.0,36.66,41.09,2020-08-04,Success!,28253.0,1389.0,False,False,77061.0,3380.0,1788090.0,29.78,,,
,Alabama,2020-08-04,90890.0,1611.0,42.65,42.93,2020-08-04,Success!,25055.0,668.0,False,False,58747.0,1556.0,1293186.0,26.58,,,
,Arkansas,2020-08-04,45381.0,490.0,24.57,26.27,2020-08-04,Success!,9629.0,129.0,False,True,39186.0,491.0,460970.0,15.41,,,
,Ohio,,,,,,2020-08-04,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,,False,False,,,1438271.0,12.35,,,
,Connecticut,2020-08-03,48142.0,3555.0,13.62,18.45,2020-08-04,Success!,6558.0,656.0,True,False,,,378262.0,10.56,,,
,Michigan,2020-08-04,83966.0,6140.0,26.89,39.74,2020-08-04,Success!,22578.0,2440.0,True,False,,,1375424.0,13.81,,,
,Hawaii,2020-08-04,2591.0,27.0,1.18,,2020-08-04,Success!,16.0,,False,True,1352.0,,26266.0,1.85,,,
,Oklahoma,2020-08-04,39463.0,566.0,6.88,6.01,2020-08-04,Success!,2715.0544,34.0166,False,False,31152.0922,536.002,287959.0,7.35,,,
,Montana,2020-08-04,4314.0,64.0,0.51,,2020-08-04,Success!,22.0,,True,True,,,4630.0,0.44,,,
,Kansas,2020-08-03,28876.0,365.0,8.94,18.59,2020-08-04,Success!,2130.0,66.0,False,True,23819.0,355.0,169801.0,5.84,,,
,Alaska,2020-08-04,2033.0,25.0,5.54,0.0,2020-08-04,Success!,103.0,0.0,False,True,1860.0,25.0,24129.0,3.27,,,
,NorthDakota,2020-08-04,6933.0,107.0,,,2020-08-04,Success!,,,False,False,,,,,,,
,Massachusetts,2020-08-04,119203.0,8657.0,9.3,8.22,2020-08-04,Success!,11088.0,712.0,True,False,,,510558.0,7.48,,,
,Florida -- Miami-Dade County,2020-08-04,124759.0,1724.0,16.57,,2020-08-04,Success!,11082.0,,False,True,66887.0,,481976.0,17.75,,,
,Florida -- Orange County,2020-08-04,30140.0,241.0,24.59,,2020-08-04,Success!,3947.0,,False,True,16051.0,,277193.0,20.98,,,
,Iowa,2020-08-04,46095.0,888.0,7.62,4.5,2020-08-04,Success!,3512.0,40.0,True,True,,,109911.0,3.51,,,
,Missouri,2020-08-04,54080.0,1266.0,26.87,34.1,2020-08-04,Success!,10908.0,415.0,False,True,40590.0,1217.0,704896.0,11.57,,,
,Utah,2020-08-04,41907.0,321.0,2.4,1.87,2020-08-04,Success!,1017.0,6.0,True,False,,,35862.0,1.18,,,
,Mississippi,2020-08-03,62199.0,1753.0,42.57,49.52,2020-08-04,Success!,26476.0,868.0,True,True,,,1125834.0,37.67,,,
